file,emotion,intensity,statement,actor
1029_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1029
1031_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1031
1087_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1087
1088_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1088
1022_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1022
1010_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1010
1088_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1088
1028_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1028
1013_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1013
1055_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1055
1089_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1089
1049_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1049
1038_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1038
1025_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1025
1076_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1076
1003_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1003
1056_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1056
1045_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1045
1049_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1049
1002_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1002
1081_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1081
1069_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1069
1038_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1038
1085_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1085
1065_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1065
1085_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1085
1079_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1079
1020_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1020
1018_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1018
1013_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1013
1047_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1047
1080_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1080
1047_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1047
1084_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1084
1011_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1011
1033_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1033
1061_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1061
1052_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1052
1091_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1091
1066_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1066
1010_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1010
1019_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1019
1042_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1042
1080_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1080
1060_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1060
1046_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1046
1045_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1045
1026_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1026
1078_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1078
1011_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1011
1079_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1079
1069_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1069
1082_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1082
1009_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1009
1023_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1023
1077_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1077
1068_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1068
1060_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1060
1080_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1080
1025_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1025
1059_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1059
1015_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1015
1070_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1070
1071_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1071
1034_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1034
1058_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1058
1008_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1008
1090_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1090
1048_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1048
1048_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1048
1085_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1085
1010_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1010
1025_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1025
1007_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1007
1021_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1021
1076_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1076
1081_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1081
1026_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1026
1003_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1003
1053_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1053
1051_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1051
1025_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1025
1017_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1017
1032_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1032
1084_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1084
1015_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1015
1028_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1028
1019_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1019
1063_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1063
1091_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1091
1049_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1049
1054_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1054
1023_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1023
1048_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1048
1031_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1031
1086_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1086
1052_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1052
1014_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1014
1084_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1084
1022_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1022
1055_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1055
1032_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1032
1055_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1055
1009_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1009
1063_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1063
1086_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1086
1048_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1048
1056_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1056
1027_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1027
1072_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1072
1079_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1079
1013_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1013
1089_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1089
1035_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1035
1070_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1070
1073_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1073
1088_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1088
1080_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1080
1005_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1005
1027_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1027
1034_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1034
1050_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1050
1073_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1073
1027_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1027
1015_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1015
1090_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1090
1089_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1089
1067_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1067
1058_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1058
1058_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1058
1064_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1064
1029_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1029
1006_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1006
1030_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1030
1052_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1052
1065_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1065
1016_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1016
1090_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1090
1035_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1035
1083_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1083
1043_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1043
1035_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1035
1090_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1090
1025_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1025
1031_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1031
1064_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1064
1048_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1048
1019_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1019
1013_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1013
1002_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1002
1078_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1078
1034_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1034
1043_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1043
1024_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1024
1078_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1078
1089_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1089
1090_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1090
1048_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1048
1047_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1047
1033_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1033
1040_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1040
1069_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1069
1024_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1024
1082_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1082
1014_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1014
1025_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1025
1063_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1063
1009_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1009
1042_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1042
1038_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1038
1050_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1050
1085_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1085
1046_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1046
1021_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1021
1056_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1056
1070_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1070
1027_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1027
1014_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1014
1074_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1074
1090_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1090
1081_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1081
1003_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1003
1008_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1008
1055_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1055
1070_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1070
1029_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1029
1051_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1051
1005_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1005
1071_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1071
1002_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1002
1007_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1007
1055_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1055
1051_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1051
1063_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1063
1082_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1082
1080_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1080
1045_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1045
1091_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1091
1072_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1072
1046_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1046
1087_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1087
1074_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1074
1054_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1054
1016_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1016
1070_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1070
1055_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1055
1018_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1018
1045_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1045
1031_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1031
1002_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1002
1079_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1079
1089_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1089
1018_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1018
1002_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1002
1039_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1039
1031_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1031
1023_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1023
1028_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1028
1066_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1066
1083_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1083
1029_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1029
1040_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1040
1043_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1043
1075_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1075
1062_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1062
1064_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1064
1072_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1072
1032_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1032
1054_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1054
1011_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1011
1059_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1059
1072_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1072
1043_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1043
1088_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1088
1061_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1061
1074_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1074
1090_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1090
1023_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1023
1034_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1034
1056_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1056
1001_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1001
1019_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1019
1089_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1089
1047_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1047
1044_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1044
1082_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1082
1056_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1056
1042_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1042
1023_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1023
1059_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1059
1063_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1063
1089_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1089
1001_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1001
1014_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1014
1032_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1032
1042_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1042
1058_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1058
1007_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1007
1090_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1090
1001_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1001
1091_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1091
1031_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1031
1023_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1023
1055_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1055
1037_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1037
1026_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1026
1001_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1001
1063_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1063
1045_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1045
1069_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1069
1058_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1058
1084_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1084
1011_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1011
1083_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1083
1089_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1089
1068_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1068
1008_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1008
1088_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1088
1075_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1075
1062_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1062
1024_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1024
1071_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1071
1037_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1037
1082_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1082
1033_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1033
1040_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1040
1085_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1085
1009_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1009
1017_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1017
1014_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1014
1074_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1074
1085_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1085
1038_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1038
1031_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1031
1041_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1041
1023_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1023
1005_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1005
1044_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1044
1087_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1087
1002_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1002
1079_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1079
1001_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1001
1019_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1019
1001_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1001
1075_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1075
1049_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1049
1078_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1078
1013_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1013
1060_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1060
1003_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1003
1031_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1031
1016_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1016
1035_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1035
1004_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1004
1079_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1079
1013_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1013
1080_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1080
1040_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1040
1064_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1064
1048_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1048
1043_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1043
1089_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1089
1053_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1053
1056_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1056
1090_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1090
1035_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1035
1045_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1045
1011_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1011
1009_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1009
1041_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1041
1021_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1021
1074_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1074
1013_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1013
1024_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1024
1088_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1088
1045_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1045
1081_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1081
1049_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1049
1040_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1040
1084_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1084
1086_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1086
1030_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1030
1004_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1004
1044_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1044
1006_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1006
1053_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1053
1012_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1012
1050_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1050
1025_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1025
1027_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1027
1058_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1058
1001_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1001
1064_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1064
1052_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1052
1067_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1067
1089_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1089
1022_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1022
